Date,Time,SpotPrice,Expiry,StraddleValue,ATM,ATM-500 IV,ATM-450 IV,ATM-400 IV,ATM-350 IV,ATM-300 IV,ATM-250 IV,ATM-200 IV,ATM-150 IV,ATM-100 IV,ATM-50 IV,ATM IV,ATM+50 IV,ATM+100 IV,ATM+150 IV,ATM+200 IV,ATM+250 IV,ATM+300 IV,ATM+350 IV,ATM+400 IV,ATM+450 IV,ATM+500 IV,
26-08-2021,09:15:00,16636.95,26-08-2021,76.35,16650,49.01,45.06,41.66,37.48,34.03,30.21,27.07,24.95,22.88,21.52,20.79,20.33,20.57,22.28,25.98,30.27,34.05,38.44,41.35,45.89,49.11,
26-08-2021,09:16:00,16622.55,26-08-2021,76.44999999999999,16600,52.16,47.65,44,40.09,36.72,32.66,29.37,26.41,24.61,22.82,21.48,20.65,20.48,21.18,23.74,27.03,31.25,35.76,39.6,43.22,47.01,
26-08-2021,09:17:00,16618.9,26-08-2021,74.35,16600,52.15,47.27,43.6,39.67,35.89,31.72,28.29,25.44,23.65,22.3,21.03,20.34,20.56,21.29,23.87,27.56,31.76,36.01,40.11,42.96,47.09,
26-08-2021,09:18:00,16615.9,26-08-2021,75.15,16600,51.47,47.31,43.06,39.21,35.11,30.74,27.71,25.22,23.66,22.24,21.29,20.66,20.4,21.34,23.62,27.61,31.82,35.51,39.86,43.42,47.59,
26-08-2021,09:19:00,16618.25,26-08-2021,75,16600,51.19,47.41,42.84,39.04,35.19,30.82,27.41,24.9,23.59,22.28,21.27,20.86,20.85,21.42,23.62,27.2,31.83,35.81,39.89,43.45,47.63,
26-08-2021,09:20:00,16623.3,26-08-2021,74.5,16600,51.67,47.9,43.64,39.8,35.69,31.51,28.09,25.09,23.46,22.14,21.04,20.35,20.25,21.14,23.16,26.99,31.43,35.14,38.85,43.09,46.43,
26-08-2021,09:21:00,16621.1,26-08-2021,72.95,16600,51.42,47.64,43.06,39.76,35.6,31.54,28.11,24.86,23.43,21.98,20.72,20.39,20.35,21.43,23.56,27.58,31.81,35.22,39.89,43.47,47.24,
26-08-2021,09:22:00,16621.3,26-08-2021,72.25,16600,51.56,47.43,43.5,39.89,35.73,31.32,28.23,25.07,23.27,21.66,20.53,20.27,20.31,21.28,23.36,27.34,31.54,35.49,39.88,43.07,47.23,
26-08-2021,09:23:00,16629.2,26-08-2021,74.05,16650,48.2,44.29,40.45,36.56,32.16,28.89,25.64,23.6,21.66,20.24,19.77,19.72,20.6,22.86,26.59,30.82,34.81,39.21,42.81,46.17,50.73,
26-08-2021,09:24:00,16623.9,26-08-2021,72.8,16600,52.48,48.3,44.02,39.9,36.26,32.19,28.54,25.15,23.39,21.68,20.61,20.16,20.28,21.07,23.27,27.18,31.21,35.47,39.26,43.19,46.55,
26-08-2021,09:25:00,16628.75,26-08-2021,74.9,16650,47.91,44.35,40.23,36.38,32.19,28.64,25.27,23.36,21.51,20.3,20.03,20.07,21.06,23.14,26.93,31.21,34.96,38.71,42.99,46.79,50.45,
26-08-2021,09:26:00,16630.05,26-08-2021,75,16650,48.5,44.26,40.45,36.6,32.41,28.87,25.61,23.64,21.8,20.58,20.24,20.35,21.19,23.12,26.79,31.08,34.55,38.6,42.89,46.26,50.37,
26-08-2021,09:27:00,16640.5,26-08-2021,71,16650,49.54,45.94,41.8,38.14,33.91,30.21,26.64,24.17,21.8,20.55,19.83,19.82,20.44,22.13,25.93,30.08,33.6,37.68,41.98,45.81,49.97,
26-08-2021,09:28:00,16641.55,26-08-2021,71.1,16650,50.87,46.52,42.85,39.05,34.55,30.51,26.66,24.08,22.1,20.93,20.01,19.94,20.44,22.29,25.73,29.89,33.71,37.84,41.83,45.67,49.37,
26-08-2021,09:29:00,16654.15,26-08-2021,70.5,16650,52.24,47.57,44.42,40.16,36.03,32.1,27.83,25.06,22.68,21.29,20.21,19.99,20.13,21.85,24.86,29.12,32.76,36.92,40.93,44.8,48.52,
26-08-2021,09:30:00,16651.45,26-08-2021,69.4,16650,52.29,47.91,43.96,40.39,36.05,31.98,28.14,25.59,23.09,21.31,19.92,19.48,19.65,21.45,24.75,29.19,33.11,37,41.02,44.89,48.61,
26-08-2021,09:31:00,16652.35,26-08-2021,69,16650,52.28,47.59,43.93,40.16,35.84,31.66,27.87,25.24,22.82,21.28,19.81,19.33,19.41,21.46,25.05,29.1,33.24,37.14,41.51,44.6,49.21,
26-08-2021,09:32:00,16649.4,26-08-2021,69.15,16650,51.73,47.37,43.7,39.7,35.91,31.77,27.55,24.93,22.88,21.08,19.8,19.35,19.71,22.19,25.58,29.21,33.3,37.47,41.85,45.36,49.55,
26-08-2021,09:33:00,16641.2,26-08-2021,68.7,16650,50.69,47.01,42.81,39.09,34.97,30.92,26.95,24.36,22.12,20.7,19.52,19.28,19.78,22.38,25.91,29.7,34.06,38.27,41.96,45.83,50.02,
26-08-2021,09:34:00,16647.65,26-08-2021,68.85,16650,50.7,46.76,42.91,39.47,35.36,31.59,27.27,24.5,22.43,20.86,19.73,19.33,19.6,22.16,25.79,29.65,33.52,37.7,41.72,45.6,49.35,
26-08-2021,09:35:00,16646.25,26-08-2021,68.75,16650,51.08,46.77,42.92,39.47,35.35,31.43,27.24,24.59,22.3,20.76,19.7,19.31,19.7,22.02,25.71,29.75,33.62,37.8,41.83,45.72,49.47,
26-08-2021,09:36:00,16649.1,26-08-2021,68.45,16650,50.91,47.29,42.83,39.22,35.37,31.76,27.44,24.81,22.36,20.96,19.69,19.38,19.55,21.89,25.6,29.66,33.54,37.73,41.77,45.24,49.42,
26-08-2021,09:37:00,16652.95,26-08-2021,67.95,16650,51.54,47.93,44.03,40.55,36.59,32.35,28.2,25.25,22.95,21.21,19.72,19.1,19.09,21.35,25,29.09,32.71,37.21,41.62,44.75,48.94,
26-08-2021,09:38:00,16657,26-08-2021,68.05,16650,52.35,48.68,44.74,41.21,37.22,33.1,28.8,25.65,23.37,21.37,19.82,18.98,18.84,20.94,24.45,28.51,32.39,36.9,41.32,44.47,49.12,
26-08-2021,09:39:00,16658.05,26-08-2021,68.85,16650,52.02,48.72,44.78,41.45,37.24,32.98,28.59,25.72,23.12,21.61,20.08,19.19,18.84,20.88,24.51,28.81,32.75,36.65,40.68,44.98,49.22,
